suite,run,model_size,resolution,condition,series,checkpoint,checkpoint_step,eval_type,metric,horizon,horizon_s,value,source_path
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,lpips,2s,2,0.5285987257957458,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,dreamsim,2s,2,0.5689743161201477,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,lpips,4s,4,0.5586942434310913,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,dreamsim,4s,4,0.5807369351387024,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,lpips,8s,8,0.5871474742889404,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,dreamsim,8s,8,0.5967496037483215,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,lpips,16s,16,0.6152166128158569,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,dreamsim,16s,16,0.6207382082939148,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,fid,1s,1,188.15341186523438,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,fid,2s,2,189.43450927734375,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,fid,4s,4,188.3060302734375,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,fid,8s,8,182.531494140625,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_128_text_dense,nwm_cdit_b_recon_128_text_dense_latest,B,128,Text,CDiT-B 128px Text,latest,,time,fid,16s,16,186.54852294921875,artifacts/summaries/eval_scand/eval_b_scand_128_text_dense/nwm_cdit_b_recon_128_text_dense_latest/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,1s,1,0.3710714876651764,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,1s,1,0.2991906702518463,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,2s,2,0.40356412529945374,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,2s,2,0.3233517110347748,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,4s,4,0.43588292598724365,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,4s,4,0.3393125534057617,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,8s,8,0.4637846350669861,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,8s,8,0.3605451285839081,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,16s,16,0.5039317607879639,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,16s,16,0.3919568657875061,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,1s,1,61.69744873046875,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,2s,2,63.73951721191406,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,4s,4,66.26756286621094,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,8s,8,67.899658203125,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,16s,16,72.10466003417969,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,1s,1,0.43992042541503906,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,1s,1,0.4113609790802002,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,2s,2,0.48268163204193115,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,2s,2,0.44486257433891296,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,4s,4,0.5201958417892456,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,4s,4,0.469165563583374,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,8s,8,0.5578259229660034,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,8s,8,0.49856966733932495,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,16s,16,0.5966581702232361,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,16s,16,0.5419022440910339,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,1s,1,95.97605895996094,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,2s,2,102.02018737792969,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,4s,4,106.95918273925781,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,8s,8,113.31358337402344,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,16s,16,125.26837158203125,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,1s,1,0.494698703289032,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,1s,1,0.4966108202934265,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,2s,2,0.5402473211288452,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,2s,2,0.5263974070549011,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,4s,4,0.5803819894790649,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,4s,4,0.5499827265739441,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,8s,8,0.6187593340873718,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,8s,8,0.5757309198379517,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,16s,16,0.6465943455696106,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,16s,16,0.610059380531311,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,1s,1,128.20828247070312,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,2s,2,132.1491241455078,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,4s,4,142.4534912109375,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,8s,8,147.72940063476562,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,16s,16,162.13723754882812,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,1s,1,0.5236223340034485,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,1s,1,0.5315974950790405,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,2s,2,0.5642123222351074,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,2s,2,0.5567754507064819,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,4s,4,0.6001659631729126,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,4s,4,0.5771012902259827,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,8s,8,0.63443523645401,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,8s,8,0.6021472215652466,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,16s,16,0.6607728600502014,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,16s,16,0.6265827417373657,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,fid,1s,1,144.2845458984375,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,fid,2s,2,149.78439331054688,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,fid,4s,4,158.68905639648438,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,fid,8s,8,172.40866088867188,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,fid,16s,16,191.49826049804688,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,lpips,1s,1,0.5374075770378113,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,dreamsim,1s,1,0.548170268535614,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,lpips,2s,2,0.5756998062133789,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,dreamsim,2s,2,0.568509042263031,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,lpips,4s,4,0.6087833046913147,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,dreamsim,4s,4,0.5881240367889404,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,lpips,8s,8,0.6400918960571289,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,dreamsim,8s,8,0.6088355779647827,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,lpips,16s,16,0.6662340760231018,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,dreamsim,16s,16,0.6367388367652893,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,fid,1s,1,160.21087646484375,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,fid,2s,2,163.00582885742188,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,fid,4s,4,176.26922607421875,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,fid,8s,8,189.91839599609375,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0025000,B,224,Text,CDiT-B 224px Text,0025000,25000,time,fid,16s,16,210.83575439453125,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0025000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0030000,B,224,Text,CDiT-B 224px Text,0030000,30000,time,lpips,1s,1,0.546046793460846,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0030000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0030000,B,224,Text,CDiT-B 224px Text,0030000,30000,time,dreamsim,1s,1,0.5553937554359436,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0030000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0030000,B,224,Text,CDiT-B 224px Text,0030000,30000,time,lpips,2s,2,0.5800896883010864,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0030000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0030000,B,224,Text,CDiT-B 224px Text,0030000,30000,time,dreamsim,2s,2,0.5758461356163025,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0030000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0030000,B,224,Text,CDiT-B 224px Text,0030000,30000,time,lpips,4s,4,0.6191921234130859,artifacts/summaries/eval_scand/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0030000/scand_time.json
